,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,fault
0,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.04259330741732248,0.07741777476629659,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0
1,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.04449806854635098,0.03515954313417889,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04158721781873739,0.04662179069939585,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0
2,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.04163358913428834,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0
3,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.03126232125735919,0.05563890419210999,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.04489198256214269,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0
4,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.046283155686391936,0.10945025832177245,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0
5,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.01972417450199753,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.05597339411821567,0.0598303006691513,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0
6,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.05589337816867213,0.02269800079778512,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0
7,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.022145381314941006,0.03005668622950466,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.018008475007217285,0.0250096994516851,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0
8,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.017405922416146496,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0
9,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.013492152193652374,0.06024556779895069,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.0404746064156746,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0.04220765620104643,0
